Text id,Text title,Text tokenized definition,Dominant_Topic,Perc_Contribution,Topic_Keywords
720,   Gross operating rate   ,"['gross', 'structur', 'statist', 'ratio', 'gross', 'surplu', 'turnov']",12,0.5200999975204468,"price, index, indic, calcul, measur, servic, consum, period, countri, purchas"
721,   Gross operating surplus   ,"['gross', 'surplu', 'profit', 'defin', 'context', 'structur', 'statist', 'personnel', 'surplu', 'gener', 'activ', 'after', 'labour', 'factor', 'input', 'recompens', 'balanc', 'avail', 'which', 'allow', 'recompens', 'provid', 'financ', 'invest', 'incom', 'expenditur', 'classifi', 'financi', 'extraordinari', 'compani', 'account', 'exclud', 'gross', 'surplu']",6,0.49900001287460327,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
722,   Personnel costs   ,"['within', 'context', 'structur', 'statist', 'personnel', 'defin', 'total', 'remuner', 'payabl', 'employ', 'employe', 'regular', 'temporari', 'employe', 'worker', 'return', 'latter', 'refer', 'period', 'personnel', 'salari', 'employ', 'social', 'secur', 'includ', 'employe', 'social', 'secur', 'contribut', 'retain', 'employ', 'employ', 'compulsori', 'voluntari', 'social', 'contribut', 'averag', 'personnel', 'labour', 'equal', 'personnel', 'divid', 'number', 'employe', 'person', 'employ', 'contract']",17,0.6635000109672546,"weight, employ, employe, averag, total, labour, technolog, number, level, period"
723,   Turnover   ,"['turnov', 'context', 'structur', 'statist', 'compris', 'total', 'invoic', 'observ', 'refer', 'period', 'correspond', 'total', 'market', 'servic', 'third', 'parti', 'turnov', 'includ', 'servic', 'invoic', 'except', 'invoic', 'custom', 'other', 'similar', 'deduct', 'directli', 'turnov', 'other', 'charg', 'transport', 'packag', 'custom', 'these', 'charg', 'separ', 'invoic', 'reduct', 'price', 'rebat', 'discount', 'return', 'deduct', 'exclud', 'incom', 'classifi', 'other', 'incom', 'financi', 'incom', 'extraordinari', 'incom', 'compani', 'account', 'subsidi', 'receiv', 'public', 'author', 'institut', 'european', 'union']",6,0.3151000142097473,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
725,Cylinder capacity,"['cylind', 'capac', 'capac', 'vehicl', 'engin', 'certifi', 'compet', 'author', 'countri', 'registr']",15,0.5156999826431274,"region, enterpris, legal, local, urban, popul, common, level, countri, central"
726,   Alternative fuel   ,"['altern', 'motor', 'energi', 'other', 'convent', 'petrol', 'diesel', 'altern', 'includ', 'electr', 'natur', 'alcohol', 'mixtur', 'alcohol', 'other', 'hydrogen', 'biofuel', 'biodiesel', 'exhaust', 'altern', 'includ', 'unlead', 'petrol', 'reformul', 'petrol', 'sulphur', 'diesel']",0,0.45820000767707825,"product, process, energi, innov, method, technolog, other, forecast, market, improv"
727,   Gross vehicle weight   ,"['gross', 'vehicl', 'weight', 'total', 'weight', 'vehicl', 'combin', 'vehicl', 'includ', 'stationari', 'readi', 'declar', 'permiss', 'compet', 'author', 'countri', 'registr', 'includ', 'weight', 'driver', 'maximum', 'number', 'person', 'permit', 'carri']",17,0.6579999923706055,"weight, employ, employe, averag, total, labour, technolog, number, level, period"
728,   Gross-gross weight   ,"['gross', 'gross', 'weight', 'includ', 'total', 'weight', 'packag', 'weight', 'transport', 'exampl', 'contain', 'pallet', 'contain', 'vehicl', 'carri', 'transport', 'gross', 'weight', 'total', 'weight', 'carri', 'includ', 'packag', 'exclud', 'weight', 'transport', 'weight', 'weight', 'transport', 'befor', 'cargo']",17,0.534500002861023,"weight, employ, employe, averag, total, labour, technolog, number, level, period"
729,   Motor energy   ,"['motor', 'energi', 'princip', 'motor', 'energi', 'vehicl', 'certifi', 'compet', 'author', 'countri', 'registr', 'hybrid', 'fuell', 'vehicl', 'adapt', 'motor', 'energi', 'petrol', 'electr', 'diesel', 'princip', 'motor', 'energi', 'should', 'where', 'possibl', 'altern']",14,0.3549000024795532,"statist, refer, which, inform, collect, locat, between, point, water, variabl"
731,Customs union,"['custom', 'union', 'result', 'agreement', 'between', 'nation', 'charg', 'common', 'tariff', 'trade', 'world', 'while', 'remov', 'tariff', 'trade', 'between', 'nation', 'within', 'custom', 'union', 'context', 'european', 'union', 'custom', 'union', 'origin', 'singl', 'market']",19,0.6843000054359436,"countri, state, resid, member, trade, european, union, intern, januari, econom"
732,   Single market   ,"['singl', 'market', 'sometim', 'intern', 'market', 'cornerston', 'european', 'union', 'refer', 'movement', 'peopl', 'servic', 'capit', 'within', 'freedom', 'treati', 'achiev', 'elimin', 'barrier', 'simplifi', 'exist', 'everyon', 'profit', 'direct', 'access', 'other', 'member', 'state', 'enabl', 'instrument', 'singl', 'market', 'singl', 'european', 'which', 'among', 'other', 'thing', 'extend', 'power', 'commun', 'polici', 'social', 'polici', 'research', 'environ', 'gradual', 'establish', 'singl', 'market', 'period', 'legisl', 'programm', 'involv', 'adopt', 'hundr', 'direct', 'regul', 'frequent', 'major', 'council', 'minist', 'polici', 'transport', 'competit', 'financi', 'servic', 'consum', 'protect', 'underpin', 'singl', 'market']",5,0.5292999744415283,"european, state, member, union, regul, council, commiss, abbrevi, econom, nation"
735,Continuing vocational training survey (CVTS),"['continu', 'vocat', 'train', 'survei', 'abbrevi', 'first', 'european', 'union', 'survei', 'continu', 'vocat', 'train', 'enterpris', 'carri', 'eurostat', 'european', 'union', 'statist', 'lifelong', 'learn', 'collect', 'inform', 'enterpris', 'invest', 'continu', 'vocat', 'train', 'their', 'staff', 'continu', 'vocat', 'train', 'refer', 'train', 'measur', 'activ', 'which', 'financ', 'total', 'least', 'partli', 'enterpris', 'directli', 'indirectli', 'inform', 'avail', 'cover', 'follow', 'topic', 'provis', 'cours', 'other', 'train', 'train', 'enterpris', 'strategi', 'particip', 'cours', 'cours', 'spent', 'cours', 'characterist', 'cours', 'assess', 'activ', 'refer', 'pioneer', 'natur', 'result', 'longer', 'dissemin', 'onlin', 'avail', 'refer', 'carri', 'under', 'gentlemen', 'agreement', 'between', 'countri', 'eurostat', 'member', 'state', 'refer', 'first', 'underpin', 'european', 'legisl', 'regul', 'regul', 'mandatori', 'survei', 'conduct', 'everi', 'further', 'round', 'which', 'avail', 'refer', 'refer']",11,0.6068999767303467,"survei, agricultur, household, indic, person, activ, collect, famili, carri, which"
740,   Adult education survey (AES)   ,"['adult', 'survei', 'abbrevi', 'european', 'union', 'statist', 'lifelong', 'learn', 'peopl', 'interview', 'about', 'their', 'particip', 'activ', 'formal', 'formal', 'inform', 'learn', 'refer', 'period', 'particip', 'learn', 'activ', 'twelv', 'month', 'prior', 'interview', 'survei', 'place', 'everi', 'result', 'publish', 'eurostat', 'websit', 'follow', 'inform', 'avail', 'particip', 'formal', 'formal', 'train', 'inform', 'learn', 'volum', 'instruct', 'characterist', 'learn', 'activ', 'reason', 'particip', 'obstacl', 'particip', 'access', 'inform', 'learn', 'possibl', 'employ', 'financ', 'learn', 'report', 'languag', 'skill', 'first', 'survei', 'pilot', 'survei', 'carri', 'between', 'countri', 'either', 'member', 'state', 'european', 'union', 'candid', 'countri', 'countri', 'european', 'trade', 'associ', 'pilot', 'exercis', 'within', 'common', 'framework', 'includ', 'standard', 'questionnair', 'qualiti', 'report', 'after', 'pilot', 'exercis', 'under', 'legal', 'framework', 'regul', 'which', 'compulsori', 'european', 'survei', 'second', 'collect', 'place', 'implement', 'detail', 'provid', 'commiss', 'regul', 'third', 'collect', 'carri', 'commiss', 'regul', 'defin', 'detail', 'implement']",11,0.5013999938964844,"survei, agricultur, household, indic, person, activ, collect, famili, carri, which"
743,Current transfers,"['current', 'transfer', 'cover', 'transact', 'which', 'servic', 'financi', 'transfer', 'between', 'without', 'someth', 'econom', 'receiv', 'return', 'transfer', 'occur', 'either', 'domest', 'across', 'border', 'nation', 'account', 'categori', 'other', 'current', 'transfer', 'ident', 'current', 'transfer', 'subset', 'latter']",6,0.5228999853134155,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
744,Classification of statistical activities (CSA),"['classif', 'statist', 'activ', 'abbrevi', 'origin', 'intend', 'classifi', 'statist', 'activ', 'intern', 'organis', 'extend', 'other', 'field', 'coordin', 'technic', 'assist', 'categoris', 'standard', 'statist', 'metadata', 'exchang', 'guidelin', 'adopt', 'octob', 'bureau', 'confer', 'european', 'statistician', 'which', 'ownership', 'nomenclatur', 'octob', 'after', 'minor', 'revis', 'present', 'version', 'found', 'below', 'first', 'shown', 'exampl', 'statist', 'activ', 'level', 'sometim', 'further', 'subdivid', 'level', 'group', 'domain', 'level']",1,0.5595999956130981,"activ, classif, statist, level, group, health, classifi, accord, class, section"
746,   United Nations Economic Commission for Europe (UNECE)   ,"['nation', 'econom', 'commiss', 'europ', 'abbrevi', 'region', 'commiss', 'nation', 'promot', 'european', 'econom', 'integr', 'group', 'countri', 'locat', 'european', 'union', 'western', 'eastern', 'europ', 'south', 'eastern', 'europ', 'commonwealth', 'independ', 'state', 'north', 'america']",5,0.7468000054359436,"european, state, member, union, regul, council, commiss, abbrevi, econom, nation"
747,Cultivated mushrooms,"['mushroom', 'speci', 'which', 'belong', 'kingdom', 'fungi', 'plant', 'therefor', 'veget', 'product', 'method', 'cultiv', 'mushroom', 'differ', 'other', 'veget', 'cultiv', 'mushroom', 'produc', 'arabl', 'special', 'build', 'underground', 'premis', 'cellar', 'which', 'special', 'erect', 'adapt', 'purpos', 'product', 'place', 'layer', 'structur', 'speci', 'varieti', 'plain', 'ground', 'cultiv', 'refer', 'effect', 'surfac', 'shelv', 'similar', 'surfac', 'which', 'least', 'month', 'refer', 'period', 'still', 'count', 'mushroom', 'grown', 'outdoor', 'includ', 'space', 'between', 'should', 'taken', 'account', 'includ', 'mushroom', 'agaricu', 'bisporu', 'shiitak', 'lentinula', 'pegler', 'oyster', 'mushroom', 'pleurotu', 'ostreatu', 'trumpet', 'mushroom', 'pleurotu', 'eryngii', 'pleurotu', 'fuscu', 'battarra', 'exclud', 'mushroom', 'cultiv', 'truffl', 'tuber']",18,0.5332000255584717,"product, plant, includ, which, other, perman, agricultur, harvest, exclud, arabl"
750,   Fertility   ,"['fertil', 'conceiv', 'becom', 'pregnant', 'birth', 'children', 'total', 'fertil', 'defin', 'number', 'children', 'would', 'woman', 'lifetim', 'spend', 'childbear', 'conform', 'specif', 'fertil', 'measur', 'given', 'specif', 'fertil', 'fertil', 'mother', 'number', 'birth', 'mother', 'proport', 'averag', 'femal', 'popul']",3,0.949999988079071,"number, popul, death, enterpris, statist, period, averag, birth, refer, chang"
752,   Natural population change   ,"['natur', 'popul', 'chang', 'differ', 'between', 'number', 'birth', 'death', 'given', 'period', 'usual', 'either', 'posit', 'natur', 'popul', 'increas', 'posit', 'natur', 'chang', 'number', 'birth', 'larger', 'number', 'death', 'period', 'consid', 'natur', 'popul', 'decreas', 'opposit', 'natur', 'chang', 'number', 'death', 'number', 'birth']",3,0.972100019454956,"number, popul, death, enterpris, statist, period, averag, birth, refer, chang"
754,Crude oil,"['crude', 'miner', 'extract', 'underground', 'reserv', 'compris', 'mixtur', 'hydrocarbon', 'associ', 'impur', 'sulphur', 'quantiti', 'organ', 'usual', 'zooplankton', 'underneath', 'sedimentari', 'subject', 'intens', 'pressur']",0,0.4966999888420105,"product, process, energi, innov, method, technolog, other, forecast, market, improv"
756,   Biofuels   ,"['biofuel', 'deriv', 'directli', 'indirectli', 'biomass', 'biofuel', 'energi', 'purpos', 'exclud', 'scope', 'energi', 'statist', 'exampl', 'construct', 'furnitur', 'biolubric', 'engin', 'lubric', 'biobitumen', 'surfac', 'biofuel', 'split', 'three', 'categori', 'solid', 'biofuel', 'fuelwood', 'residu', 'pellet', 'veget', 'materi', 'liquid', 'biofuel', 'biogasolin', 'biodiesel', 'kerosen', 'biogas', 'anaerob', 'ferment', 'thermal', 'process', 'solid', 'biofuel', 'cover', 'solid', 'organ', 'fossil', 'materi', 'biolog', 'origin', 'known', 'biomass', 'which', 'product', 'electr', 'gener', 'energi', 'statist', 'solid', 'biofuel', 'product', 'aggreg', 'equal', 'charcoal', 'fuelwood', 'residu', 'product', 'black', 'liquor', 'bagass', 'other', 'veget', 'materi', 'residu', 'renew', 'fraction', 'industri', 'bioga', 'compos', 'princip', 'methan', 'carbon', 'dioxid', 'produc', 'anaerob', 'digest', 'biomass', 'thermal', 'process', 'biomass', 'includ', 'biomass', 'energi', 'statist', 'bioga', 'product', 'aggreg', 'equal', 'landfil', 'sewag', 'sludg', 'other', 'biogas', 'anaerob', 'digest', 'biogas', 'thermal', 'process', 'liquid', 'biofuel', 'includ', 'liquid', 'natur', 'origin', 'produc', 'biomass', 'biodegrad', 'fraction', 'suitabl', 'blend', 'replac', 'liquid', 'fossil', 'origin', 'energi', 'statist', 'liquid', 'biofuel', 'product', 'aggreg', 'equal', 'biogasolin', 'biodiesel', 'kerosen', 'other', 'liquid', 'biofuel']",0,0.4408000111579895,"product, process, energi, innov, method, technolog, other, forecast, market, improv"
757,   Renewable energy sources   ,"['renew', 'energi', 'sourc', 'renew', 'energi', 'sourc', 'replenish', 'renew', 'themselv', 'natur', 'typic', 'exampl', 'solar', 'energi', 'biomass', 'renew', 'energi', 'sourc', 'energi', 'statist', 'includ', 'follow', 'combust', 'renew', 'hydropow', 'electr', 'gener', 'potenti', 'kinet', 'energi', 'water', 'hydroelectr', 'plant', 'electr', 'gener', 'storag', 'plant', 'includ', 'ocean', 'energi', 'mechan', 'energi', 'deriv', 'tidal', 'movement', 'motion', 'ocean', 'current', 'exploit', 'electr', 'gener', 'geotherm', 'energi', 'energi', 'avail', 'within', 'earth', 'crust', 'usual', 'water', 'steam', 'energi', 'kinet', 'energi', 'convert', 'electr', 'turbin', 'solar', 'energi', 'solar', 'thermal', 'energi', 'radiat', 'exploit', 'solar', 'solar', 'photo', 'voltaic', 'electr', 'product', 'ambient', 'driven', 'electr', 'other', 'supplementari', 'energi', 'extract', 'store', 'energi', 'ground', 'water', 'convert', 'transfer', 'energi', 'elsewher', 'space', 'underfloor', 'system', 'water', 'domest', 'build', 'individu', 'household', 'larger', 'scale', 'industri', 'commerci', 'public', 'servic', 'energi', 'relat', 'exclud', 'water', 'includ', 'detail', 'methodolog', 'relat', 'calcul', 'principl', 'pleas', 'commiss', 'decis', 'notifi', 'under', 'document', 'combust', 'renew', 'biofuel', 'biomass', 'includ', 'solid', 'biofuel', 'bioga', 'liquid', 'biofuel', 'renew', 'municip']",0,0.5598999857902527,"product, process, energi, innov, method, technolog, other, forecast, market, improv"
761,Hospital bed,"['hospit', 'number', 'provid', 'inform', 'healthcar', 'capac', 'other', 'maximum', 'number', 'patient', 'treat', 'hospit', 'hospit', 'those', 'which', 'regularli', 'maintain', 'immedi', 'avail', 'admit', 'patient', 'cover', 'accommod', 'patient', 'formal', 'admit', 'hospitalis', 'institut', 'treatment', 'minimum', 'night', 'these', 'includ', 'hospit', 'includ', 'gener', 'hospit', 'mental', 'health', 'substanc', 'hospit', 'other', 'specialti', 'hospit', 'irrespect', 'whether', 'occupi', 'statist', 'present', 'exclud', 'surgic', 'recoveri', 'trollei', 'emerg', 'stretcher', 'healthi', 'infant', 'which', 'close', 'reason', 'provision', 'temporari', 'residenti', 'facil', 'hospit', 'avail', 'these', 'subgroup', 'total', 'hospit']",18,0.5974000096321106,"product, plant, includ, which, other, perman, agricultur, harvest, exclud, arabl"
762,   Hospital   ,"['hospit', 'includ', 'licens', 'establish', 'primarili', 'engag', 'provid', 'medic', 'diagnost', 'treatment', 'servic', 'includ', 'physician', 'other', 'health', 'servic', 'patient', 'specialis', 'accommod', 'servic', 'patient']",9,0.5537999868392944,"servic, transport, includ, other, vehicl, place, exclud, tourism, accommod, facil"
